id,name,slug,department_code,insee_code,postal_code,lat,lng,pop
27031,Corbère-les-Cabanes,corbere-les-cabanes,66,66056,66130,42.65,2.68333,1000
27032,Prats-de-Sournia,prats-de-sournia,66,66151,66730,42.75,2.45,100
27033,Calce,calce,66,66030,66600,42.7667,2.75,200
27034,Théza,theza,66,66208,66200,42.6333,2.95,1400
27035,Bourg-Madame,bourg-madame,66,66025,66760,42.4333,1.93333,1200
27036,Palau-del-Vidre,palau-del-vidre,66,66133,66690,42.5667,2.96667,2700
27037,Bélesta,belesta-66,66,66019,66720,42.7167,2.6,200
27038,Planès,planes,66,66142,66210,42.5,2.13333,0
27039,Catllar,catllar,66,66045,66500,42.6333,2.41667,700
27040,Porté-Puymorens,porte-puymorens,66,66147,66760,42.55,1.83333,100
27041,Urbanya,urbanya,66,66219,66500,42.6333,2.31667,0
27042,Cerbère,cerbere,66,66048,66290,42.45,3.16667,1600
27043,Ortaffa,ortaffa,66,66129,66560,42.5833,2.93333,1300
27044,Err,err,66,66067,66800,42.4333,2.01667,600
27045,Saint-Jean-Lasseille,saint-jean-lasseille,66,66177,66300,42.5833,2.86667,700
27046,Casteil,casteil,66,66043,66820,42.5333,2.4,100
27047,Banyuls-sur-Mer,banyuls-sur-mer,66,66016,66650,42.4833,3.13333,4700
27048,Tordères,torderes,66,66211,66300,42.5667,2.75,200
27049,Ur,ur,66,66218,66760,42.4667,1.93333,300
27050,Formiguères,formigueres,66,66082,66210,42.6167,2.1,400
27051,Villelongue-de-la-Salanque,villelongue-de-la-salanque,66,66224,66410,42.7278,2.98445,2900
27052,Vinça,vinca,66,66230,66320,42.65,2.53333,1900
27053,Pézilla-de-Conflent,pezilla-de-conflent,66,66139,66730,42.75,2.48333,100
27054,Mosset,mosset,66,66119,66500,42.6667,2.35,300
27055,Opoul-Périllos,opoul-perillos,66,66127,66600,42.8698,2.87361,800
27056,Fuilla,fuilla,66,66085,66820,42.5667,2.36667,400
27057,Trouillas,trouillas,66,66217,66300,42.6167,2.81667,1600
27058,Montbolo,montbolo,66,66113,66110,42.4833,2.65,200
27059,Ria-Sirach,ria-sirach,66,66161,66500,42.6084,2.39972,1200
27060,Angoustrine-Villeneuve-des-Escaldes,angoustrine-villeneuve-des-escaldes,66,66005,66760,42.4778,1.95278,600
27061,Saint-Pierre-dels-Forcats,saint-pierre-dels-forcats,66,66188,66210,42.5,2.11667,200
27062,Thuir,thuir,66,66210,66300,42.6333,2.75,7400
27063,Llo,llo,66,66100,66800,42.45,2.05,200
27064,Rasiguères,rasigueres,66,66158,66720,42.7667,2.61667,100
27065,Porta,porta-66,66,66146,66760,42.5333,1.81667,100
27066,Céret,ceret,66,66049,66400,42.4833,2.75,7700
27067,Ayguatébia-Talau,ayguatebia-talau,66,66010,66360,42.5731,2.18472,0
27068,Serdinya,serdinya,66,66193,66360,42.5667,2.33333,200
27069,Le Boulou,boulou,66,66024,66160,42.5167,2.83333,5300
27070,Campôme,campome,66,66034,66500,42.65,2.36667,100
27071,Joch,joch,66,66089,66320,42.6167,2.53333,200
27072,Lesquerde,lesquerde,66,66097,66220,42.8,2.53333,200
27073,Montesquieu-des-Albères,montesquieu-des-alberes,66,66115,66740,42.5173,2.88167,1100
27074,Le Tech,tech,66,66206,66230,42.4167,2.55,100
27075,Pia,pia,66,66141,66380,42.75,2.91667,7300
27076,Caramany,caramany,66,66039,66720,42.7333,2.56667,100
27077,Caixas,caixas,66,66029,66300,42.5833,2.68333,100
27078,Saint-Génis-des-Fontaines,saint-genis-des-fontaines,66,66175,66740,42.5417,2.92195,2800
27079,Brouilla,brouilla,66,66026,66620,42.5667,2.9,1000
27080,Planèzes,planezes,66,66143,66720,42.7667,2.63333,100
27081,Canet-en-Roussillon,canet-en-roussillon,66,66037,66140,42.7067,3.00778,12400
27082,Nyer,nyer,66,66123,66360,42.5333,2.28333,200
27083,Le Vivier,vivier,66,66234,66730,42.7667,2.45,100
27084,Rodès,rodes,66,66165,66320,42.65,2.56667,600
27085,Canaveilles,canaveilles,66,66036,66360,42.5333,2.25,0
27086,Trévillach,trevillach,66,66215,66130,42.7167,2.53333,100
27087,Sainte-Colombe-de-la-Commanderie,sainte-colombe-de-la-commanderie,66,66170,66300,42.6148,2.74778,100
27088,Le Barcarès,barcares,66,66017,66420,42.7833,3.03333,4000
27089,Sansa,sansa,66,66191,66360,42.6,2.16667,0
27090,Bouleternère,bouleternere,66,66023,66130,42.65,2.58333,800
27091,Valmanya,valmanya,66,66221,66320,42.5333,2.53333,0
27092,Prugnanes,prugnanes,66,66152,66220,42.8333,2.43333,100
27093,Estoher,estoher,66,66073,66320,42.6,2.48333,200
27094,Fontpédrouse,fontpedrouse,66,66080,66360,42.5167,2.18333,100
27095,L'Albère,albere,66,66001,66480,42.4833,2.9,100
27096,Baillestavy,baillestavy,66,66013,66320,42.5667,2.53333,100
27097,Fontrabiouse,fontrabiouse,66,66081,66210,42.6333,2.1,100
27098,Sainte-Marie,sainte-marie-66,66,66182,66470,42.7273,3.01695,4400
27099,Targassonne,targassonne,66,66202,66120,42.5,2.0,200
27100,Égat,egat,66,66064,66120,42.5,2.01667,500
27101,Saillagouse,saillagouse,66,66167,66800,42.45,2.03333,1000
27102,Torreilles,torreilles,66,66212,66440,42.75,2.98333,3100
27103,Terrats,terrats,66,66207,66300,42.6167,2.76667,600
27104,Maury,maury,66,66107,66460,42.8167,2.6,900
27105,Montauriol,montauriol-66,66,66112,66300,42.5833,2.71667,200
27106,Villeneuve-de-la-Raho,villeneuve-de-la-raho,66,66227,66180,42.6333,2.91667,3700
27107,Serralongue,serralongue,66,66194,66230,42.4,2.56667,300
27108,Coustouges,coustouges,66,66061,66260,42.3667,2.65,100
27109,Ponteilla,ponteilla,66,66145,66300,42.6333,2.81667,2700
27110,Escaro,escaro,66,66068,66360,42.5333,2.31667,100
27111,Corneilla-la-Rivière,corneilla-la-riviere,66,66058,66550,42.7,2.73333,1800
27112,Montner,montner,66,66118,66720,42.75,2.68333,300
27113,Montescot,montescot,66,66114,66200,42.6167,2.93333,1600
27114,Taurinya,taurinya,66,66204,66500,42.5833,2.41667,300
27115,Prades,prades-66,66,66149,66500,42.6167,2.43333,6600
27116,Espira-de-l'Agly,espira-de-l-agly,66,66069,66600,42.7833,2.83333,3000
27117,Le Soler,soler,66,66195,66270,42.6833,2.8,6700
27118,Font-Romeu-Odeillo-Via,font-romeu-odeillo-via,66,66124,66120,42.4983,2.03472,1900
27119,Eus,eus,66,66074,66500,42.65,2.45,400
27120,Nohèdes,nohedes,66,66122,66500,42.6167,2.3,100
27121,Villelongue-dels-Monts,villelongue-dels-monts,66,66225,66740,42.5333,2.9,1400
27122,Souanyas,souanyas,66,66197,66360,42.55,2.28333,0
27123,Fourques,fourques-66,66,66084,66300,42.5833,2.78333,1000
27124,Villemolaque,villemolaque,66,66226,66300,42.5833,2.83333,1100
27125,Collioure,collioure,66,66053,66190,42.5167,3.08333,2900
27126,Mont-Louis,mont-louis,66,66117,66210,42.5167,2.11667,300
27127,Tautavel,tautavel,66,66205,66720,42.8167,2.75,900
27128,Saint-André,saint-andre-66,66,66168,66690,42.55,2.96667,2900
27129,Llupia,llupia,66,66101,66300,42.6167,2.76667,1900
27130,Laroque-des-Albères,laroque-des-alberes,66,66093,66740,42.5167,2.93333,2000
27131,Montalba-le-Château,montalba-le-chateau,66,66111,66130,42.7,2.56667,100
27132,Palau-de-Cerdagne,palau-de-cerdagne,66,66132,66340,42.4167,1.95,500
27133,Latour-Bas-Elne,latour-bas-elne,66,66094,66200,42.6167,3.0,2100
27134,Vingrau,vingrau,66,66231,66600,42.85,2.78333,600
27135,Angles,angles-66,66,66004,66210,42.5778,2.07445,600
27136,Casefabre,casefabre,66,66040,66130,42.6167,2.61667,0
27137,Taillet,taillet,66,66199,66400,42.5333,2.66667,100
27138,Camélas,camelas,66,66033,66300,42.6333,2.68333,400
27139,Corneilla-del-Vercol,corneilla-del-vercol,66,66059,66200,42.6333,2.95,2000
27140,Corbère,corbere,66,66055,66130,42.65,2.66667,600
27141,Estagel,estagel,66,66071,66310,42.7667,2.7,1900
27142,Vivès,vives,66,66233,66400,42.5333,2.76667,200
27143,Toulouges,toulouges,66,66213,66350,42.6667,2.83333,6000
27144,Perpignan,perpignan,66,66136,66000,42.6833,2.88333,116700
27145,Finestret,finestret,66,66079,66320,42.6167,2.51667,200
27146,Oreilla,oreilla,66,66128,66360,42.5667,2.25,0
27147,Fossé,fosse-66,66,66083,66220,42.7833,2.43333,0
27148,Amélie-les-Bains-Palalda,amelie-les-bains-palalda,66,66003,66110,42.4667,2.66667,3700
27149,Butten,butten,67,67072,67430,48.9667,7.21667,700
27150,Saint-Nabor,saint-nabor,67,67428,67530,48.45,7.41667,500
27151,Ostwald,ostwald,67,67365,67540,48.55,7.71667,10800
27152,Kesseldorf,kesseldorf,67,67235,67930,48.8833,8.06667,400
27153,Mundolsheim,mundolsheim,67,67309,67450,48.65,7.7,5100
27154,Bernolsheim,bernolsheim,67,67033,67170,48.75,7.68333,600
27155,Wasselonne,wasselonne,67,67520,67310,48.6333,7.45,5500
27156,Eschwiller,eschwiller,67,67134,67320,48.8667,7.11667,200
27157,Trimbach,trimbach,67,67494,67470,48.9333,8.01667,500
27158,Lembach,lembach,67,67263,67510,49.0,7.8,1700
27159,Saint-Pierre,saint-pierre-67,67,67429,67140,48.3833,7.46667,600
27160,Offendorf,offendorf,67,67356,67850,48.7167,7.91667,2100
27161,Bellefosse,bellefosse,67,67026,67130,48.4,7.21667,100
27162,Wingersheim,wingersheim,67,67539,67170,48.7167,7.63333,1200
27163,Dimbsthal,dimbsthal,67,67096,67440,48.6667,7.36667,300
27164,Niederrœdern,niederroedern,67,67330,67470,48.9,8.05,900
27165,Dalhunden,dalhunden,67,67082,67770,48.7667,7.98333,1000
27166,Hohengœft,hohengoeft,67,67208,67310,48.6667,7.48333,500
27167,Ichtratzheim,ichtratzheim,67,67217,67640,48.4833,7.68333,300
27168,Daubensand,daubensand,67,67086,67150,48.35,7.71667,400
27169,Truchtersheim,truchtersheim,67,67495,67370,48.6667,7.6,2900
27170,Bœrsch,boersch,67,67052,67530,48.4833,7.43333,2400
27171,Nordhouse,nordhouse,67,67336,67150,48.45,7.66667,1600
27172,Cosswiller,cosswiller,67,67077,67310,48.6333,7.4,600
27173,Niedernai,niedernai,67,67329,67210,48.45,7.51667,1200
27174,Matzenheim,matzenheim,67,67285,67150,48.4,7.61667,1500
27175,Ottwiller,ottwiller,67,67369,67320,48.8667,7.23333,200
27176,Rosteig,rosteig,67,67413,67290,48.9333,7.35,600
27177,Stattmatten,stattmatten,67,67476,67770,48.8,8.0,700
27178,Wintzenheim-Kochersberg,wintzenheim-kochersberg,67,67542,67370,48.65,7.51667,300
27179,Ohlungen,ohlungen,67,67359,67590,48.8167,7.7,1400
27180,Singrist,singrist,67,67469,67440,48.6667,7.38333,300
27181,Bitschhoffen,bitschhoffen,67,67048,67350,48.85,7.61667,500
27182,Stutzheim-Offenheim,stutzheim-offenheim,67,67485,67370,48.6306,7.61862,1500
27183,Wickersheim-Wilshausen,wickersheim-wilshausen,67,67530,67270,48.7831,7.53195,400
27184,Sand,sand,67,67433,67230,48.3833,7.61667,1200
27185,Gries,gries,67,67169,67240,48.75,7.81667,2700
27186,Rittershoffen,rittershoffen,67,67404,67690,48.9,7.95,900
27187,Hilsenheim,hilsenheim,67,67196,67600,48.2833,7.56667,2500
27188,Huttenheim,huttenheim,67,67216,67230,48.35,7.58333,2500
27189,Zœbersdorf,zoebersdorf,67,67560,67270,48.7934,7.52417,200
27190,Dingsheim,dingsheim,67,67097,67370,48.6333,7.66667,1300
27191,Reichsfeld,reichsfeld,67,67387,67140,48.3667,7.38333,300
27192,Blancherupt,blancherupt,67,67050,67130,48.4,7.2,0
27193,Rauwiller,rauwiller,67,67386,67320,48.8167,7.1,200
27194,Marmoutier,marmoutier,67,67283,67440,48.6833,7.38333,2700
27195,Altorf,altorf,67,67008,67120,48.5167,7.53333,1200
27196,Lalaye,lalaye,67,67255,67220,48.3333,7.26667,400
27197,Seltz,seltz,67,67463,67470,48.8833,8.1,3200
27198,Krautwiller,krautwiller,67,67249,67170,48.7333,7.68333,200
27199,Zittersheim,zittersheim,67,67559,67290,48.9,7.35,300
27200,Richtolsheim,richtolsheim,67,67398,67390,48.2167,7.6,400
27201,Furchhausen,furchhausen,67,67149,67700,48.7167,7.43333,400
27202,Still,still,67,67480,67190,48.55,7.4,1700
27203,Saessolsheim,saessolsheim,67,67423,67270,48.7,7.51667,500
27204,Dorlisheim,dorlisheim,67,67101,67120,48.5333,7.48333,2400
27205,Lichtenberg,lichtenberg,67,67265,67340,48.9167,7.48333,600
27206,Schœnau,schoenau,67,67453,67390,48.2333,7.65,500
27207,Haegen,haegen,67,67179,67700,48.7167,7.33333,600
27208,Waltenheim-sur-Zorn,waltenheim-sur-zorn,67,67516,67670,48.75,7.63333,700
27209,Russ,russ,67,67420,67130,48.5,7.25,1200
27210,Schopperten,schopperten,67,67456,67260,48.95,7.05,400
27211,Duttlenheim,duttlenheim,67,67112,67120,48.5167,7.56667,2900
27212,Durrenbach,durrenbach,67,67110,67360,48.9,7.76667,1100
27213,Molsheim,molsheim,67,67300,67120,48.5333,7.48333,9300
27214,Zinswiller,zinswiller,67,67558,67110,48.9167,7.58333,800
27215,Odratzheim,odratzheim,67,67354,67520,48.6,7.48333,500
27216,Handschuheim,handschuheim,67,67181,67117,48.6,7.58333,300
27217,Fouday,fouday,67,67144,67130,48.4167,7.18333,400
27218,Heiligenberg,heiligenberg,67,67188,67190,48.5333,7.4,600
27219,Drusenheim,drusenheim,67,67106,67410,48.7667,7.95,5000
27220,Andlau,andlau,67,67010,67140,48.3864,7.41778,1800
27221,Obersteinbach,obersteinbach,67,67353,67510,49.0333,7.68333,200
27222,Marlenheim,marlenheim,67,67282,67520,48.6167,7.5,3500
27223,Saint-Maurice,saint-maurice-67,67,67427,67220,48.3333,7.33333,400
27224,Balbronn,balbronn,67,67018,67310,48.5839,7.43695,600
27225,Barr,barr,67,67021,67140,48.4,7.45,6700
27226,Dangolsheim,dangolsheim,67,67085,67310,48.5667,7.46667,600
27227,Baldenheim,baldenheim,67,67019,67600,48.2333,7.53333,1100
27228,Ittenheim,ittenheim,67,67226,67117,48.6,7.6,2100
27229,Dieffenbach-au-Val,dieffenbach-au-val,67,67092,67220,48.3167,7.33333,600
27230,Oberhoffen-lès-Wissembourg,oberhoffen-les-wissembourg,67,67344,67160,49.0164,7.92056,300
27231,Eckbolsheim,eckbolsheim,67,67118,67201,48.5833,7.68333,6500
27232,Saasenheim,saasenheim,67,67422,67390,48.2333,7.61667,600
27233,Bettwiller,bettwiller,67,67036,67320,48.8833,7.18333,300
27234,Hoffen,hoffen,67,67206,67250,48.9333,7.95,1200
27235,Gertwiller,gertwiller,67,67155,67140,48.4,7.46667,900
27236,Keskastel,keskastel,67,67234,67260,48.9667,7.03333,1600
27237,Barembach,barembach,67,67020,67130,48.4833,7.23333,900
27238,Bolsenheim,bolsenheim,67,67054,67150,48.4167,7.61667,400
27239,Engwiller,engwiller,67,67123,67350,48.8833,7.61667,500
27240,Altwiller,altwiller,67,67009,67260,48.9333,6.96667,400
27241,Obernai,obernai,67,67348,67210,48.4667,7.48333,10900
27242,Lutzelhouse,lutzelhouse,67,67276,67130,48.5167,7.28333,1800
27243,La Broque,broque,67,67066,67130,48.4667,7.21667,2800
27244,Lohr,lohr,67,67273,67290,48.85,7.25,500
27245,Mutzenhouse,mutzenhouse,67,67312,67270,48.7333,7.58333,400
27246,Scherwiller,scherwiller,67,67445,67750,48.2833,7.41667,3100
27247,Mothern,mothern,67,67305,67470,48.9333,8.15,2000
27248,Saint-Martin,saint-martin-67,67,67426,67220,48.35,7.3,300
27249,Bischholtz,bischholtz,67,67044,67340,48.9,7.55,300
27250,Kogenheim,kogenheim,67,67246,67230,48.3333,7.53333,1100
27251,Puberg,puberg,67,67381,67290,48.9167,7.31667,300
27252,Siegen,siegen,67,67466,67160,48.95,8.05,500
27253,Saverne,saverne,67,67437,67700,48.7333,7.36667,12000
27254,Lochwiller,lochwiller,67,67272,67440,48.7,7.41667,400
27255,Pfaffenhoffen,pfaffenhoffen,67,67372,67350,48.85,7.61667,2800
27256,Wahlenheim,wahlenheim,67,67510,67170,48.7667,7.68333,400
27257,Plaine,plaine-67,67,67377,67420,48.4167,7.15,1000
27258,Sarre-Union,sarre-union,67,67434,67260,48.9333,7.08333,3200
27259,Siewiller,siewiller,67,67467,67320,48.85,7.2,400
27260,Limersheim,limersheim,67,67266,67150,48.45,7.63333,600
27261,Cleebourg,cleebourg,67,67074,67160,49.0,7.9,700
27262,Hipsheim,hipsheim,67,67200,67150,48.4667,7.68333,800
27263,Niederbronn-les-Bains,niederbronn-les-bains,67,67324,67110,48.95,7.63333,4400
27264,Hohfrankenheim,hohfrankenheim,67,67209,67270,48.7333,7.58333,300
27265,Lobsann,lobsann,67,67271,67250,48.9667,7.85,600
27266,Hatten,hatten,67,67184,67690,48.9,7.98333,2000
27267,Baerendorf,baerendorf,67,67017,67320,48.8333,7.08333,300
27268,Rangen,rangen,67,67383,67310,48.6667,7.48333,200
27269,Weislingen,weislingen,67,67522,67290,48.9167,7.25,600
27270,Dossenheim-sur-Zinsel,dossenheim-sur-zinsel,67,67103,67330,48.8,7.4,1100
27271,Heiligenstein,heiligenstein,67,67189,67140,48.4167,7.45,1000
27272,Romanswiller,romanswiller,67,67408,67310,48.65,7.41667,1400
27273,Waldhambach,waldhambach,67,67514,67430,48.9167,7.21667,700
27274,Gingsheim,gingsheim,67,67158,67270,48.7167,7.58333,300
27275,Bouxwiller,bouxwiller-67,67,67061,67330,48.8253,7.48278,3900
27276,Petersbach,petersbach,67,67370,67290,48.8667,7.26667,700
27277,Gougenheim,gougenheim,67,67163,67270,48.7,7.56667,500
27278,Pfulgriesheim,pfulgriesheim,67,67375,67370,48.65,7.66667,1300
27279,Mittelhausen,mittelhausen,67,67297,67170,48.7,7.63333,500
27280,Mackwiller,mackwiller,67,67278,67430,48.9167,7.18333,600
27281,Aschbach,aschbach,67,67012,67250,48.9333,7.98333,700
27282,Natzwiller,natzwiller,67,67314,67130,48.4333,7.25,600
27283,Pfalzweyer,pfalzweyer,67,67373,67320,48.8,7.25,300
27284,Rosheim,rosheim,67,67411,67190,48.5,7.46667,4700
27285,Wintershouse,wintershouse,67,67540,67590,48.8,7.7,800
27286,Ringendorf,ringendorf,67,67403,67350,48.8167,7.55,400
27287,Niedersteinbach,niedersteinbach,67,67334,67510,49.0333,7.71667,100
27288,Breitenau,breitenau,67,67062,67220,48.3167,7.3,300
27289,Gottesheim,gottesheim,67,67162,67490,48.7667,7.48333,300
27290,Salmbach,salmbach,67,67432,67160,48.9833,8.06667,600
27291,Waldolwisheim,waldolwisheim,67,67515,67700,48.7333,7.43333,500
27292,Rohr,rohr,67,67406,67270,48.7,7.55,300
27293,Gambsheim,gambsheim,67,67151,67760,48.7,7.88333,4500
27294,Diebolsheim,diebolsheim,67,67090,67230,48.2833,7.66667,600
27295,Kilstett,kilstett,67,67237,67840,48.6833,7.85,2400
27296,Pfettisheim,pfettisheim,67,67374,67370,48.6667,7.63333,800
27297,Bassemberg,bassemberg,67,67022,67220,48.3333,7.28333,300
27298,Wingen-sur-Moder,wingen-sur-moder,67,67538,67290,48.9167,7.36667,1600
27299,Herbitzheim,herbitzheim,67,67191,67260,49.0167,7.08333,1900
27300,Osthouse,osthouse,67,67364,67150,48.4,7.63333,1000
27301,Surbourg,surbourg,67,67487,67250,48.9167,7.85,1600
27302,Dossenheim-Kochersberg,dossenheim-kochersberg,67,67102,67117,48.6333,7.56667,200
27303,Burbach,burbach,67,67070,67260,48.8833,7.1,300
27304,Strasbourg,strasbourg,67,67482,67000,48.5833,7.75,272100
27305,Schillersdorf,schillersdorf,67,67446,67340,48.8667,7.51667,400
27306,Maisonsgoutte,maisonsgoutte,67,67280,67220,48.35,7.26667,800
27307,Lampertheim,lampertheim,67,67256,67450,48.65,7.7,3000
27308,Marckolsheim,marckolsheim,67,67281,67390,48.1667,7.55,4300
27309,Soultz-sous-Forêts,soultz-sous-forets,67,67474,67250,48.9333,7.88333,2900
27310,Niederschaeffolsheim,niederschaeffolsheim,67,67331,67500,48.7667,7.73333,1200
27311,Weinbourg,weinbourg,67,67521,67340,48.8667,7.45,400
27312,Fessenheim-le-Bas,fessenheim-le-bas,67,67138,67117,48.6333,7.53333,500
27313,Bilwisheim,bilwisheim,67,67039,67170,48.7167,7.66667,400
27314,Benfeld,benfeld,67,67028,67230,48.3667,7.6,5400
27315,Nordheim,nordheim,67,67335,67520,48.6333,7.51667,800
27316,Merkwiller-Pechelbronn,merkwiller-pechelbronn,67,67290,67250,48.9333,7.83333,900
27317,Kaltenhouse,kaltenhouse,67,67230,67240,48.8,7.83333,2200
27318,Offwiller,offwiller,67,67358,67340,48.9167,7.55,800
27319,Bischwiller,bischwiller,67,67046,67240,48.7667,7.86667,12700
27320,Betschdorf,betschdorf,67,67339,67660,48.8987,7.90584,4000
27321,Eywiller,eywiller,67,67136,67320,48.8667,7.11667,300
27322,Flexbourg,flexbourg,67,67139,67310,48.5667,7.43333,500
27323,Ingenheim,ingenheim,67,67220,67270,48.7333,7.51667,400
27324,Rohrwiller,rohrwiller,67,67407,67410,48.75,7.9,1600
27325,Seebach,seebach,67,67351,67160,48.9706,7.98834,1800
27326,Buswiller,buswiller,67,67068,67350,48.8167,7.56667,200
27327,Mollkirch,mollkirch,67,67299,67190,48.5,7.38333,900
27328,Frœschwiller,froeschwiller,67,67147,67360,48.95,7.71667,500
27329,Westhouse-Marmoutier,westhouse-marmoutier,67,67527,67440,48.6859,7.44945,300
27330,Memmelshoffen,memmelshoffen,67,67288,67250,48.9667,7.86667,300
27331,Beinheim,beinheim,67,67025,67930,48.8667,8.08333,1900
27332,Munchhausen,munchhausen,67,67308,67470,48.9334,8.1516,700
27333,Huttendorf,huttendorf,67,67215,67270,48.8,7.63333,400
27334,Buhl,buhl-67,67,67069,67470,48.9173,8.00667,500
27335,Oberhoffen-sur-Moder,oberhoffen-sur-moder,67,67345,67240,48.7833,7.86667,3200
27336,Bust,bust,67,67071,67320,48.8333,7.23333,400
27337,Bissert,bissert,67,67047,67260,48.9333,7.03333,100
27338,Kurtzenhouse,kurtzenhouse,67,67252,67240,48.7333,7.8,1000
27339,Gumbrechtshoffen,gumbrechtshoffen,67,67174,67110,48.9,7.63333,1200
27340,Soufflenheim,soufflenheim,67,67472,67620,48.8333,7.96667,4800
27341,Hattmatt,hattmatt,67,67185,67330,48.7833,7.41667,600
27342,Rothbach,rothbach,67,67415,67340,48.9,7.53333,500
27343,Stotzheim,stotzheim,67,67481,67140,48.3833,7.48333,1000
27344,Frohmuhl,frohmuhl,67,67148,67290,48.9,7.28333,200
27345,Dauendorf,dauendorf,67,67087,67350,48.8333,7.65,1400
27346,Steige,steige,67,67477,67220,48.3667,7.23333,600
27347,Vendenheim,vendenheim,67,67506,67550,48.6667,7.71667,5600
27348,Muhlbach-sur-Bruche,muhlbach-sur-bruche,67,67306,67130,48.5167,7.3,600
27349,Breuschwickersheim,breuschwickersheim,67,67065,67112,48.5833,7.6,1200
27350,Scherlenheim,scherlenheim,67,67444,67270,48.7667,7.53333,100
27351,Littenheim,littenheim,67,67269,67490,48.7333,7.48333,300
27352,Bietlenheim,bietlenheim,67,67038,67720,48.7167,7.78333,300
27353,Thal-Marmoutier,thal-marmoutier,67,67489,67440,48.7023,7.35223,700
27354,Schleithal,schleithal,67,67451,67160,48.9833,8.03333,1500
27355,Bischoffsheim,bischoffsheim,67,67045,67870,48.4833,7.48333,3200
27356,Plobsheim,plobsheim,67,67378,67115,48.4667,7.71667,3800
27357,Kertzfeld,kertzfeld,67,67233,67230,48.3833,7.56667,1300
27358,Riedseltz,riedseltz,67,67400,67160,49.0,7.95,1100
27359,Boofzheim,boofzheim,67,67055,67860,48.3333,7.68333,1200
27360,Roppenheim,roppenheim,67,67409,67480,48.8439,8.05417,900
27361,Schaffhouse-près-Seltz,schaffhouse-pres-seltz,67,67440,67470,48.9,8.1,500
27362,Ingolsheim,ingolsheim,67,67221,67250,48.9667,7.93333,300
27363,Schwobsheim,schwobsheim,67,67461,67390,48.2333,7.56667,300
27364,Lampertsloch,lampertsloch,67,67257,67250,48.95,7.81667,700
27365,Bourg-Bruche,bourg-bruche,67,67059,67420,48.35,7.15,400
27366,Hurtigheim,hurtigheim,67,67214,67117,48.6167,7.61667,500
27367,Eckartswiller,eckartswiller,67,67117,67700,48.7667,7.35,500
27368,Mittelbergheim,mittelbergheim,67,67295,67140,48.4,7.43333,700
27369,Neugartheim-Ittlenheim,neugartheim-ittlenheim,67,67228,67370,48.6581,7.54056,700
27370,Altenheim,altenheim,67,67006,67490,48.7167,7.46667,200
27371,Monswiller,monswiller,67,67302,67700,48.75,7.38333,2100
27372,Geispolsheim,geispolsheim,67,67152,67400,48.5167,7.65,7100
27373,Kleingœft,kleingoeft,67,67244,67440,48.6833,7.45,100
27374,Ohnenheim,ohnenheim,67,67360,67390,48.1833,7.5,900
27375,Neewiller-près-Lauterbourg,neewiller-pres-lauterbourg,67,67315,67630,48.955,8.12612,700
27376,Donnenheim,donnenheim,67,67100,67170,48.7167,7.65,300
27377,Harskirchen,harskirchen,67,67183,67260,48.9167,7.01667,900
27378,Thanvillé,thanville,67,67490,67220,48.3167,7.35,600
27379,Obenheim,obenheim,67,67338,67230,48.3667,7.7,1400
27380,Hangenbieten,hangenbieten,67,67182,67980,48.5667,7.6,1500
27381,Wiwersheim,wiwersheim,67,67548,67370,48.6333,7.6,700
27382,Zehnacker,zehnacker,67,67555,67310,48.6667,7.45,300
27383,Hohatzenheim,hohatzenheim,67,67207,67170,48.7167,7.61667,200
27384,Bischheim,bischheim,67,67043,67800,48.6167,7.75,17700
27385,Wolschheim,wolschheim,67,67553,67700,48.7,7.45,300
27386,Dehlingen,dehlingen,67,67088,67430,48.9833,7.2,400
27387,Kolbsheim,kolbsheim,67,67247,67120,48.5667,7.58333,800
27388,Meistratzheim,meistratzheim,67,67286,67210,48.45,7.55,1400
27389,Rosenwiller,rosenwiller,67,67410,67560,48.5,7.45,700
27390,Westhoffen,westhoffen,67,67525,67310,48.6,7.43333,1600
27391,Durstel,durstel,67,67111,67320,48.8833,7.2,400
27392,Bosselshausen,bosselshausen,67,67057,67330,48.8,7.51667,200
27393,Dambach,dambach,67,67083,67110,49.0,7.63333,800
27394,Scheibenhard,scheibenhard,67,67443,67630,48.9833,8.13333,900
27395,Adamswiller,adamswiller,67,67002,67320,48.9,7.2,400
27396,Scharrachbergheim-Irmstett,scharrachbergheim-irmstett,67,67442,67310,48.5937,7.4939,1100
27397,Siltzheim,siltzheim,67,67468,67260,49.0667,7.08333,600
27398,Entzheim,entzheim,67,67124,67960,48.5333,7.63333,1800
27399,Ratzwiller,ratzwiller,67,67385,67430,48.95,7.23333,300
27400,Domfessel,domfessel,67,67099,67430,48.95,7.15,300
27401,Laubach,laubach,67,67260,67580,48.8833,7.71667,300
27402,Bossendorf,bossendorf,67,67058,67270,48.7833,7.56667,400
27403,Hinsbourg,hinsbourg,67,67198,67290,48.9,7.28333,100
27404,Schœnenbourg,schoenenbourg,67,67455,67250,48.95,7.91667,700
27405,Uhlwiller,uhlwiller,67,67497,67350,48.8167,7.66667,700
27406,Gœrsdorf,goersdorf,67,67160,67360,48.95,7.76667,1100
27407,Diedendorf,diedendorf,67,67091,67260,48.8833,7.05,300
27408,Traenheim,traenheim,67,67492,67310,48.6,7.46667,700
27409,Dettwiller,dettwiller,67,67089,67490,48.75,7.46667,2600
